,reviewerID,productID,rating,date
1046647,A3R9H6OKZHHRJD,B007FK3CVM,1.0,2013-01-15
1046648,A2E7RX6AFUDQEX,B007FK3CVM,4.0,2012-12-03
1046649,A2RHV42BTJSVON,B007FK3CVM,3.0,2013-02-06
1046650,A33Y8C4818EJL0,B007FK3CVM,3.0,2013-01-12
1046651,ACH3XM6K1M4AK,B007FK3CVM,3.0,2012-10-24
1046652,A35LT14WG5BX0T,B007FK3CVM,3.0,2013-02-21
1046654,A1BAJ6JXU8PSZH,B007FK3CVM,3.0,2013-01-18
1046655,AP8D74QD9LUUL,B007FK3CVM,4.0,2013-01-17
1046656,A16AXQ11SZA8SQ,B007FK3CVM,3.0,2012-11-05
1046657,A226GFM0Q9L37H,B007FK3CVM,3.0,2013-01-08
1046658,A1F1A0QQP2XVH5,B007FK3CVM,3.0,2013-02-12
1046659,AOEUN9718KVRD,B007FK3CVM,2.0,2013-01-02
1046662,A2DA2NJZ2RIYAB,B007FK3CVM,5.0,2013-02-21
1046663,A2LXX47A0KMJVX,B007FK3CVM,4.0,2013-03-08
1046664,A10PEXB6XAQ5XF,B007FK3CVM,3.0,2013-01-08
1046665,A3F3B1JPACN215,B007FK3CVM,2.0,2013-01-26
1046666,AC6LV5D2RKTIR,B007FK3CVM,3.0,2013-01-28
1046667,A1FPQ54AIB26L0,B007FK3CVM,4.0,2013-01-09
1046669,A1UMSB7LAW0RIR,B007FK3CVM,2.0,2013-01-05
1046670,A1ONZ8JRPLBNUI,B007FK3CVM,5.0,2013-01-20
1046672,A2V4P6IRCK1P70,B007FK3CVM,4.0,2013-01-10
1046673,A2S26YGSVXBCFL,B007FK3CVM,3.0,2013-01-11
1046674,A2QDOJFFLFGF18,B007FK3CVM,5.0,2013-02-24
1046675,A3J029KBNG5MNP,B007FK3CVM,1.0,2013-01-06
1046676,AGEKVD8JPZQMT,B007FK3CVM,4.0,2013-01-02
1046677,A1MZL91Z44RN06,B007FK3CVM,4.0,2013-01-02
1046679,A2LRNLAV0ZIL4U,B007FK3CVM,3.0,2013-01-02
1046680,AHUT55E980RDR,B007FK3CVM,3.0,2013-01-15
1046683,A27O5ZUFAEWT9L,B007FK3CVM,5.0,2013-01-05
1046684,AUV3OR951650C,B007FK3CVM,4.0,2013-01-15
1046685,A1ODOGXEYECQQ8,B007FK3CVM,4.0,2013-01-02
1046686,A2DI7UGT3YX4Q9,B007FK3CVM,3.0,2013-01-09
1046687,A231LBC8EGPO5L,B007FK3CVM,4.0,2013-01-14
1046689,ALDAF4VVLFRHP,B007FK3CVM,4.0,2013-01-15
1046690,A3REK3OFONWB1Q,B007FK3CVM,5.0,2013-01-02
1046692,A240FRPD4MEXND,B007FK3CVM,2.0,2013-01-06
1046694,A2TBAUW2W7J538,B007FK3CVM,2.0,2013-01-14
1046695,A1RF9YK4BK5TRH,B007FK3CVM,3.0,2013-01-03
1046696,A2L6QS8SVHT9RG,B007FK3CVM,4.0,2013-01-23
1046697,A3FWSG0GV6FRB6,B007FK3CVM,3.0,2012-11-15
1046698,A2OL0JTU0DLH6B,B007FK3CVM,2.0,2012-12-15
1046699,AJRFZ0VZ0LD26,B007FK3CVM,5.0,2013-01-04
1046700,A3LGT6UZL99IW1,B007FK3CVM,4.0,2013-01-04
1046701,A2ULQOGN59LDNK,B007FK3CVM,5.0,2013-01-04
1046702,AGF4QULX971J2,B007FK3CVM,3.0,2013-01-21
1046703,A350HRB16YUX9P,B007FK3CVM,2.0,2012-11-21
1046705,A1E5WXNTI7EO2A,B007FK3CVM,4.0,2013-01-15
1046707,A1LHAXBM5GBJS2,B007FK3CVM,3.0,2013-01-15
1046708,A2DPYMNI2HCIOI,B007FK3CVM,3.0,2013-01-12
1046709,A3NM1MT3Q2FHXV,B007FK3CVM,2.0,2013-01-03
1046710,A29M09QBG9TZLP,B007FK3CVM,3.0,2013-01-07
1046711,A2BZ16RKE13PKV,B007FK3CVM,4.0,2012-12-31
1046712,A2YKWYC3WQJX5J,B007FK3CVM,5.0,2013-01-18
1046713,APDPA11IZPYLN,B007FK3CVM,5.0,2013-03-28
1046714,A1R1BFJCMWX0Y3,B007FK3CVM,1.0,2013-01-12
1046716,A3JHC8O59WDHFZ,B007FK3CVM,2.0,2012-12-28
1046717,A11I1I9QLMAM1A,B007FK3CVM,3.0,2013-01-05
1046718,A23E9ZPS2RQZS0,B007FK3CVM,5.0,2012-10-29
1046719,AATKF0HDBQL86,B007FK3CVM,5.0,2012-10-28
1046721,A2IMLOJ2Z2QEU2,B007FK3CVM,4.0,2013-01-11
1046722,A2FQHAYSPJO1WP,B007FK3CVM,5.0,2013-01-12
1046724,A2ZHH7AK83JB5G,B007FK3CVM,2.0,2013-01-10
1046725,A3CNJR9MD5BFKL,B007FK3CVM,4.0,2012-10-25
1046726,A1NOV41485TE0D,B007FK3CVM,4.0,2013-01-23
1046727,A2YW1MG1GKU8XD,B007FK3CVM,3.0,2013-01-02
1046729,A2YQ2ZI65F37N8,B007FK3CVM,2.0,2013-03-06
1046730,A1YVO5V1SO18DZ,B007FK3CVM,3.0,2013-01-18
1046732,A1SCANWWQTEG9I,B007FK3CVM,1.0,2013-01-07
1046733,A1ITRGMT80D5TK,B007FK3CVM,2.0,2013-01-01
1046734,A1VK6EKINVYAT7,B007FK3CVM,4.0,2012-11-04
1046735,AW7BIYHXUIZ62,B007FK3CVM,5.0,2012-12-31
1046736,A96JD9312DHWC,B007FK3CVM,4.0,2013-01-07
1046737,A3SDBL8SJC2ME3,B007FK3CVM,4.0,2012-11-01
1046738,AY6A8KPYCE6B0,B007FK3CVM,5.0,2013-01-09
1046739,A3MUSWDCTZINQZ,B007FK3CVM,4.0,2013-01-05
1046740,A2GHU8I0P3HFRW,B007FK3CVM,4.0,2013-01-09
1046743,A2V92F5R7MLCVI,B007FK3CVM,2.0,2013-01-09
1046744,A1YJMG0QJXZLD4,B007FK3CVM,3.0,2013-01-04
1046746,A1XFI340SHOS5K,B007FK3CVM,3.0,2013-01-07
1051368,A1HRYC60VTMYC0,B007JFXWRC,4.0,2012-11-28
1051369,A1QR76SYGTXJN5,B007JFXWRC,3.0,2012-11-12
1051370,A3AQP2VX0TJQ73,B007JFXWRC,4.0,2012-10-18
1051371,A1SP366J07MNU,B007JFXWRC,5.0,2012-12-27
1051372,ADLVFFE4VBT8,B007JFXWRC,1.0,2012-11-24
1051373,A39H1GO9E3YQIB,B007JFXWRC,4.0,2012-12-03
1051374,A2JAEZ0FMAMJVW,B007JFXWRC,3.0,2012-12-04
1051375,A319Y83RT0MRVR,B007JFXWRC,3.0,2012-12-26
1051376,A14PRSJB9Z7K5S,B007JFXWRC,5.0,2012-10-14
1051377,A19UTUEBWKIZFT,B007JFXWRC,5.0,2012-11-19
1051378,AJ329F9H546BM,B007JFXWRC,5.0,2012-10-30
1051381,A3TP31S61PPE3G,B007JFXWRC,4.0,2013-02-20
1051382,A1W415JP5WEAJK,B007JFXWRC,4.0,2012-11-29
1051383,A1EPHD4E18OFWO,B007JFXWRC,2.0,2012-11-15
1051384,A1WP940JZL83T7,B007JFXWRC,5.0,2012-11-29
1051385,A9ESHA5MS6S6L,B007JFXWRC,5.0,2012-10-09
1051389,A1VQI32QPYXU6F,B007JFXWRC,4.0,2012-12-03
1051391,AN4HRAGRHHX1H,B007JFXWRC,2.0,2012-10-11
1051392,A36K8DLXYRUMBR,B007JFXWRC,4.0,2012-10-27
1051394,A2LAS014NSRW72,B007JFXWRC,4.0,2012-11-25
1051395,A1P2XYD265YE21,B007JFXWRC,5.0,2012-09-26
1051396,AIFLY2HF8NS8U,B007JFXWRC,3.0,2012-11-23
1051397,ANCOMAI0I7LVG,B007JFXWRC,4.0,2012-11-28
1051399,A1F7YU6O5RU432,B007JFXWRC,4.0,2012-11-24
1051402,A2TXMYYGSZCSZ1,B007JFXWRC,3.0,2013-04-13
1051403,A2I05FGBTCRRB8,B007JFXWRC,2.0,2012-10-10
1051404,A2OCDK0BOW6UCY,B007JFXWRC,4.0,2012-11-26
1051406,A2RJAM98U9KA38,B007JFXWRC,5.0,2012-10-18
1051407,A1FVP6G8W3O8ZA,B007JFXWRC,4.0,2012-10-31
1051409,A1DG75OT3Y49EM,B007JFXWRC,5.0,2012-12-03
1051410,A16Z2OECAUX8Z4,B007JFXWRC,5.0,2012-12-08
1051411,A3H8PA7AG48K33,B007JFXWRC,5.0,2012-12-08
1051412,AWKZAUC0D8DYL,B007JFXWRC,3.0,2012-11-01
1051413,A3LWC833HQIG7J,B007JFXWRC,5.0,2012-12-03
1051414,A2263F1WASP2PG,B007JFXWRC,2.0,2012-09-25
1051417,A3091RP0SPZLMN,B007JFXWRC,4.0,2012-11-28
1051418,A71W7G4TCTH3T,B007JFXWRC,3.0,2013-01-14
1051421,AUH792DXLWGXW,B007JFXWRC,5.0,2012-09-27
1051425,A35JP8KSV9281K,B007JFXWRC,5.0,2013-01-26
1051426,ARSQ2F9U315WG,B007JFXWRC,2.0,2012-11-24
1051428,A2XIOXRRYX0KZY,B007JFXWRC,4.0,2014-06-25
1051430,A3SMV35531YME,B007JFXWRC,5.0,2012-10-21
1051435,A3EP6YVAYS9YM3,B007JFXWRC,4.0,2012-12-27
1051437,A2QWEEYO8QLIMI,B007JFXWRC,5.0,2012-11-16
1051440,A3JPFWKS83R49V,B007JFXWRC,4.0,2012-12-17
1051441,AYNAH993VDECT,B007JFXWRC,4.0,2013-01-23
1051443,A19FRW264WZTGP,B007JFXWRC,4.0,2012-12-01
1051444,A2NML53YCHS80S,B007JFXWRC,4.0,2012-10-07
1051445,A24FY1EBJ7EWLH,B007JFXWRC,5.0,2012-11-09
1051446,A91TB0WX94MHP,B007JFXWRC,5.0,2012-09-27
1051448,A2SZLNSI5KOQJT,B007JFXWRC,4.0,2012-11-26
1051450,A1X3ESYZ79H59E,B007JFXWRC,4.0,2012-12-20
1051451,A1DH3QDZX8Z7GO,B007JFXWRC,3.0,2012-11-11
1051455,A2NUBL2UYWPBWR,B007JFXWRC,4.0,2013-01-21
1051456,A2XNOB1T796Y6B,B007JFXWRC,4.0,2012-09-26
1051457,A3OXHLG6DIBRW8,B007JFXWRC,4.0,2012-11-26
1051459,A2GK5S3ZF9Y8YO,B007JFXWRC,4.0,2012-11-13
1051460,A30JPZ9TZ7I61U,B007JFXWRC,3.0,2012-11-24
1051461,A1KEK09ZA6J9P8,B007JFXWRC,3.0,2012-09-29
1051462,AWIF8AR75LL9L,B007JFXWRC,4.0,2012-10-09
1051463,A25C2M3QF9G7OQ,B007JFXWRC,5.0,2012-11-23
1051464,A2ZY49IDE6TY5I,B007JFXWRC,4.0,2012-11-25
1051466,A2RQOO8VYAEZZG,B007JFXWRC,4.0,2012-12-04
1051467,AEL6CQNQXONBX,B007JFXWRC,4.0,2012-12-04
1051470,A3EXIZWHSNVNME,B007JFXWRC,5.0,2012-11-29
1051471,A3EXWV8FNSSFL6,B007JFXWRC,2.0,2012-11-24
1051472,ALNFHVS3SC4FV,B007JFXWRC,4.0,2013-01-18
1051474,A1SINHLUYMCCRK,B007JFXWRC,3.0,2012-11-20
1051477,A1A1BM6N28X9J0,B007JFXWRC,5.0,2012-11-27
1051479,A2PU80LCKRMC9X,B007JFXWRC,5.0,2012-10-15
1051480,A1WKQ94M45D8MG,B007JFXWRC,4.0,2012-12-30
1051481,ACJT8MUC0LRF0,B007JFXWRC,5.0,2012-11-26
1051482,A1T2ZO4ARVSUGE,B007JFXWRC,2.0,2012-12-01
1051484,A2UOHALGF2X77Q,B007JFXWRC,4.0,2012-12-09
1051485,A3HQAPXAJV7PRX,B007JFXWRC,3.0,2012-11-24
1051487,A293HA28PN3VO4,B007JFXWRC,3.0,2012-11-13
1051489,AVWWFK3FZDEL2,B007JFXWRC,5.0,2012-11-17
1051490,A2PSC7LUNIDEAH,B007JFXWRC,5.0,2013-02-18
1051491,A37USOKUTI724H,B007JFXWRC,4.0,2012-11-08
1051492,A36K2N527TXXJN,B007JFXWRC,5.0,2012-11-23
1051494,A100WO06OQR8BQ,B007JFXWRC,1.0,2012-11-22
1051495,A1AG7F4Z1EOO5L,B007JFXWRC,3.0,2012-10-08
1051496,A2BN9DIBP9A0XG,B007JFXWRC,5.0,2012-12-19
1051497,A2KGKNQHOK4C8A,B007JFXWRC,5.0,2012-09-26
1051499,A1I6U5AQAT3ZG9,B007JFXWRC,4.0,2012-11-21
1051500,AY3D7DG5L5WCK,B007JFXWRC,5.0,2012-12-18
1051501,A108XP24UESKSV,B007JFXWRC,4.0,2012-11-22
1051502,A3FHSLWEMH7JD8,B007JFXWRC,3.0,2012-11-03
1051503,A194K60CWZ371J,B007JFXWRC,4.0,2012-12-03
1051504,A6SZZSMX7DQG1,B007JFXWRC,5.0,2012-11-28
1051505,AOTMP0OKJOUWI,B007JFXWRC,5.0,2012-11-02
1051506,AW2BZYHG2MGSN,B007JFXWRC,3.0,2013-03-05
1051507,A1UFLVSJ3IRETQ,B007JFXWRC,5.0,2012-10-15
1051508,A1S27P7KJO9I96,B007JFXWRC,5.0,2012-11-13
1051509,A3VLCQX7NG1N0E,B007JFXWRC,4.0,2012-10-03
1051510,AUITG1DJ3QUGK,B007JFXWRC,5.0,2012-11-27
1051511,A33LH3ROCD8AY4,B007JFXWRC,4.0,2012-10-25
1051512,A2KMY4RVMJ1EP6,B007JFXWRC,5.0,2012-09-28
1051513,A1JBBR4MNGQ70G,B007JFXWRC,4.0,2012-12-01
1051514,A2W4014S06NAIT,B007JFXWRC,4.0,2012-11-09
1051515,A1IQV6AI7L9NOK,B007JFXWRC,5.0,2012-09-28
1051516,A73DFWJE0CGY6,B007JFXWRC,5.0,2012-10-17
1051517,A3BTL4FV6ODKAT,B007JFXWRC,3.0,2012-09-26
1051520,A10YWQ4AAAE29O,B007JFXWRC,4.0,2012-10-02
1051521,AN81JUYW2SL24,B007JFXWRC,5.0,2012-09-28
1051522,A3PPO2X5PJE1L9,B007JFXWRC,5.0,2012-09-28
1051523,A2MBLVMVDLHK1L,B007JFXWRC,3.0,2012-12-20
1051524,A235NA61RC6YC1,B007JFXWRC,4.0,2012-11-26
1051526,A3F2926FPOBNL,B007JFXWRC,4.0,2012-12-17
1051527,A1AEPMPA12GUJ7,B007JFXWRC,3.0,2012-10-04
1051528,A22PUBSSNP54L,B007JFXWRC,5.0,2012-12-25
1051529,A3T1LD0C65QCWK,B007JFXWRC,3.0,2012-10-04
1051530,A217CC8F7N5717,B007JFXWRC,5.0,2012-10-04
1051531,A26X7W5UM5QFT4,B007JFXWRC,3.0,2012-12-12
1051532,A277GP2U2TXH51,B007JFXWRC,5.0,2012-10-06
1051533,A1SD1C8XK3Z3V1,B007JFXWRC,5.0,2012-11-30
1051535,A2P739KOM4U5JB,B007JFXWRC,5.0,2012-11-19
1051537,A2WB4OWBUH2VQX,B007JFXWRC,2.0,2012-11-30
1051541,A35HOUWHAYZZN6,B007JFXWRC,5.0,2012-11-26
1051542,A1XJ3M3JTMD3HZ,B007JFXWRC,5.0,2012-09-27
1051544,ALYZJ7W14YS26,B007JFXWRC,3.0,2012-11-28
1051545,ALBW2ZBS6Z2AY,B007JFXWRC,4.0,2012-11-01
1051546,A2XA8CW5DF4MNZ,B007JFXWRC,5.0,2012-12-11
1051547,A1U6M8VJHK2ECA,B007JFXWRC,5.0,2012-09-25
1051548,A24RCBRDXRXR0Y,B007JFXWRC,3.0,2012-11-26
1051552,AKCZIJ6ZHE41D,B007JFXWRC,3.0,2012-12-19
1051554,A22VNXHU6IZ5MT,B007JFXWRC,5.0,2012-12-20
1051557,ACEA95FQS1AVP,B007JFXWRC,4.0,2012-11-01
1051558,A2065HBMYDXJ1S,B007JFXWRC,3.0,2012-12-03
1051559,A1T4WP46IH62CJ,B007JFXWRC,4.0,2012-09-27
1051560,A1URMXEEWEQR6V,B007JFXWRC,4.0,2012-10-29
1051561,A3TAS1AG6FMBQW,B007JFXWRC,4.0,2012-11-26
1051562,A3BKNXX8QFIXIV,B007JFXWRC,4.0,2012-11-26
1051563,A26TYDQ2BFD4EG,B007JFXWRC,4.0,2012-10-25
1051564,A1SB9BNNGKNX2Z,B007JFXWRC,5.0,2012-11-24
1051565,ATLO3YXU2BC16,B007JFXWRC,5.0,2012-12-28
1051566,A311QT2NYDS6UD,B007JFXWRC,5.0,2012-09-25
1051567,A1VQBEW0G4IH1J,B007JFXWRC,3.0,2012-11-26
1051569,A3IR5UJT71ZGRZ,B007JFXWRC,5.0,2012-09-28
1051570,A34CSXOGVYF94S,B007JFXWRC,5.0,2012-11-21
1051571,AF3BYMPWKWO8F,B007JFXWRC,2.0,2012-10-10
1051572,A1ZPY91VE3IDN1,B007JFXWRC,3.0,2012-11-20
1051573,AXOO7BPM22BDO,B007JFXWRC,5.0,2012-10-18
1051574,AUEY946M1L939,B007JFXWRC,4.0,2012-10-02
1051575,A1BK60GZ4QME6I,B007JFXWRC,4.0,2013-04-08
1051577,A2UEB48LAWFUCW,B007JFXWRC,3.0,2012-12-13
1051578,A3HAA7H8PBVM78,B007JFXWRC,5.0,2012-09-27
1051579,A3BH63GKL7MQ2K,B007JFXWRC,3.0,2012-11-15
1051580,A3HNLJGBLFBJIA,B007JFXWRC,5.0,2012-10-16
1051582,A3VI2VETB90ZG5,B007JFXWRC,5.0,2012-11-26
1051585,A2QSBOAAGW1I1H,B007JFXWRC,4.0,2012-09-27
1051587,A34UVV757IKPVB,B007JFXWRC,3.0,2012-12-13
1051588,A19WEEGB05YAZ3,B007JFXWRC,4.0,2012-12-03
1051589,A3HOBP97RKKY0M,B007JFXWRC,4.0,2012-10-03
1051590,AQIJ3ZEEVCIKU,B007JFXWRC,5.0,2012-12-03
1051593,A3C9YGB4H90PDE,B007JFXWRC,4.0,2012-11-15
1051594,A1VBDMNT6I8RE5,B007JFXWRC,5.0,2012-12-04
1051596,A3U029B8Z5WGI2,B007JFXWRC,2.0,2012-11-29
1051597,A34DQINHT6NYJU,B007JFXWRC,4.0,2012-12-13
1051598,A3D9NUCR4RXDPY,B007JFXWRC,4.0,2012-11-08
1051601,A3FY3H6F4249E0,B007JFXWRC,4.0,2012-11-25
1051603,A1NVK25SNU2BOM,B007JFXWRC,5.0,2012-10-18
1051604,A1ER5AYS3FQ9O3,B007JFXWRC,5.0,2012-11-26
1051605,AG6JWI77UMETS,B007JFXWRC,5.0,2012-10-07
1051606,A1AES697PC2IW5,B007JFXWRC,5.0,2012-09-30
1051607,A7WH560VVUXB2,B007JFXWRC,4.0,2012-11-04
1051608,A1EVV74UQYVKRY,B007JFXWRC,4.0,2012-12-18
1051610,A27H9DOUGY9FOS,B007JFXWRC,4.0,2012-11-20
1051611,A34W7QA4J5UTOR,B007JFXWRC,2.0,2012-09-26
1051612,A8INT3NMHRUS4,B007JFXWRC,5.0,2012-10-23
1051614,AEVO0UWFCAK02,B007JFXWRC,4.0,2012-10-17
1051616,AONUCJBC85BL,B007JFXWRC,3.0,2012-10-18
1051617,A267FU71Z01CIH,B007JFXWRC,4.0,2012-12-09
1051618,A4VMQ6ZTSXSSL,B007JFXWRC,5.0,2013-02-21
1051619,A3094EPI56GKZ6,B007JFXWRC,5.0,2012-12-17
1051620,A2W0XCWOK3MW6F,B007JFXWRC,5.0,2012-12-15
1051623,A3S15YGZ6W6EV2,B007JFXWRC,5.0,2012-11-27
1051624,A2E2PA6UNK1E05,B007JFXWRC,3.0,2012-12-26
1051625,A31RULW0KNYJ5H,B007JFXWRC,5.0,2012-11-27
1051626,A2WY52YD5GAEIB,B007JFXWRC,4.0,2013-02-13
1051628,A13WOT3RSXKRD5,B007JFXWRC,5.0,2012-11-27
1051630,A2LXC5ZHHP0WXP,B007JFXWRC,1.0,2012-12-05
1051632,A2701UXI8QGRHE,B007JFXWRC,5.0,2012-12-20
1051633,A1IDWUYX4QXTUE,B007JFXWRC,4.0,2012-10-16
1051637,A2RHV42BTJSVON,B007JFXWRC,5.0,2012-11-29
1051638,A5ZD6FBMZQGDS,B007JFXWRC,5.0,2012-10-22
1051639,A3V6Z4RCDGRC44,B007JFXWRC,4.0,2013-01-09
1051640,A33Y8C4818EJL0,B007JFXWRC,2.0,2012-12-27
1051642,A688RIZ2POWSQ,B007JFXWRC,5.0,2012-10-02
1051644,A27Q1X75QCWTID,B007JFXWRC,2.0,2012-11-28
1051645,A2VH0UT5EQFB6P,B007JFXWRC,3.0,2012-11-26
1051646,A1PI8VBCXXSGC7,B007JFXWRC,4.0,2012-11-24
1051647,A1DFL66IDY0Z2Z,B007JFXWRC,5.0,2012-10-31
1051649,A1YLHSCBYXSDG8,B007JFXWRC,5.0,2012-11-15
1051650,A1UQBFCERIP7VJ,B007JFXWRC,4.0,2012-12-26
1051651,ALDYWG0CPSYUF,B007JFXWRC,5.0,2012-10-02
1051653,A1F1A0QQP2XVH5,B007JFXWRC,4.0,2012-12-16
1051655,AOEUN9718KVRD,B007JFXWRC,4.0,2012-11-28
1051656,AM83WJG9BE2EP,B007JFXWRC,3.0,2012-10-24
1051657,A3M2XWZ7SMFBS1,B007JFXWRC,4.0,2012-10-22
1051658,A147FUNITGB21I,B007JFXWRC,3.0,2012-11-15
1051659,A2R6RA8FRBS608,B007JFXWRC,5.0,2012-09-29
1051660,A2DA2NJZ2RIYAB,B007JFXWRC,5.0,2012-12-27
1051661,A23RZIU0N8K2KR,B007JFXWRC,5.0,2012-10-18
1051662,A11LNY2OLQSUSV,B007JFXWRC,4.0,2012-12-10
1051667,A2LXX47A0KMJVX,B007JFXWRC,2.0,2012-11-27
1051668,AHRNDSKWH1YBT,B007JFXWRC,5.0,2012-12-03
1051669,AC6LV5D2RKTIR,B007JFXWRC,3.0,2013-01-28
1051670,A1FPQ54AIB26L0,B007JFXWRC,5.0,2012-11-29
1051671,A3QCODVZ478MZZ,B007JFXWRC,5.0,2012-09-27
1051672,APVK8GGSSUDCE,B007JFXWRC,5.0,2012-10-25
1051673,APP35M28G2U51,B007JFXWRC,4.0,2012-11-24
1051676,A1UMSB7LAW0RIR,B007JFXWRC,3.0,2012-11-29
1051678,AJX23GRISOTOD,B007JFXWRC,4.0,2012-09-28
1051680,A2S26YGSVXBCFL,B007JFXWRC,5.0,2012-12-08
1051681,A2QDOJFFLFGF18,B007JFXWRC,5.0,2012-12-20
1051682,AGEKVD8JPZQMT,B007JFXWRC,4.0,2012-11-30
1051683,AT0E6UBVJMJ6W,B007JFXWRC,3.0,2012-11-25
1051684,A1MZL91Z44RN06,B007JFXWRC,4.0,2012-11-26
1051685,A376OJHLE6SU9Q,B007JFXWRC,5.0,2012-11-29
1051686,A1QBOC76MIOJYP,B007JFXWRC,5.0,2013-01-17
1051687,A3GFK7F5IUF60X,B007JFXWRC,4.0,2012-11-20
1051688,A186ZAYP2L4CDZ,B007JFXWRC,4.0,2012-10-07
1051690,A3EAP2VG0BVYWX,B007JFXWRC,5.0,2012-10-15
1051691,AAA0TUKS5VBSA,B007JFXWRC,4.0,2012-11-24
1051692,A28TWWUAWFVCTR,B007JFXWRC,3.0,2012-10-17
1051694,A1UB5FRFV967DZ,B007JFXWRC,5.0,2012-11-20
1051696,A7EK88GF8N40F,B007JFXWRC,2.0,2012-10-31
1051697,AUV3OR951650C,B007JFXWRC,5.0,2012-12-04
1051698,AN0U0GNJJPEUR,B007JFXWRC,5.0,2012-10-05
1051700,AT28RL25Q2OLK,B007JFXWRC,4.0,2012-11-30
1051705,AQ6AGWKWMTY8H,B007JFXWRC,5.0,2012-11-26
1051707,AVZ1SYMD26S4R,B007JFXWRC,3.0,2012-10-08
1051708,A3FBM0RMCMAABV,B007JFXWRC,5.0,2012-12-31
1051709,A1N5FSCYN4796F,B007JFXWRC,3.0,2012-10-02
1051710,A3R1WFO4KIUQXZ,B007JFXWRC,4.0,2012-12-11
1051711,A27DDHWHE540I5,B007JFXWRC,5.0,2012-10-20
1051714,A3C40PJ9YXREQ5,B007JFXWRC,5.0,2012-10-20
1051716,A1MAI0TUIM3R2X,B007JFXWRC,4.0,2012-12-04
1051717,A3S3R88HA0HZG3,B007JFXWRC,4.0,2012-11-25
1051720,A1S5XHBZIYOGRE,B007JFXWRC,3.0,2012-11-23
1051721,A1NGFGBX2VCQS8,B007JFXWRC,3.0,2012-10-15
1051722,A1H7Y5XKPGT0OS,B007JFXWRC,4.0,2012-11-15
1051723,A359XIBXA34BX6,B007JFXWRC,5.0,2012-10-10
1051724,A2L6QS8SVHT9RG,B007JFXWRC,4.0,2013-04-24
1051725,ARTA78TP6H73D,B007JFXWRC,4.0,2012-10-13
1051726,A3P8ZDHC7XSKSE,B007JFXWRC,4.0,2012-10-02
1051728,AJRFZ0VZ0LD26,B007JFXWRC,4.0,2012-11-27
1051730,A276OI0NHBYORX,B007JFXWRC,4.0,2012-11-30
1051731,A1HLJJ6MKZLR3Z,B007JFXWRC,3.0,2012-10-24
1051732,A2M6B16568F7KH,B007JFXWRC,2.0,2012-10-06
1051733,A277TO3PKKNYDH,B007JFXWRC,4.0,2012-11-30
1051735,A3LGT6UZL99IW1,B007JFXWRC,4.0,2012-11-25
1051736,A3S0XEPOFOCB5W,B007JFXWRC,5.0,2012-10-22
1051738,A3436BWMMFP4VY,B007JFXWRC,4.0,2012-11-01
1051739,AGF4QULX971J2,B007JFXWRC,3.0,2012-10-18
1051742,ARBKYIVNYWK3C,B007JFXWRC,4.0,2012-11-15
1051743,A2UT0FWM1DHKFJ,B007JFXWRC,4.0,2012-11-26
1051744,AOZ2MGUTFOE8U,B007JFXWRC,4.0,2012-10-17
1051745,A35CCGJDNXUDY9,B007JFXWRC,5.0,2012-11-03
1051746,A2SY92ZXU2FOEU,B007JFXWRC,5.0,2012-10-03
1051748,A1E5WXNTI7EO2A,B007JFXWRC,3.0,2012-12-19
1051750,A2068BC3ZXAVJQ,B007JFXWRC,4.0,2012-12-17
1051751,A1LHAXBM5GBJS2,B007JFXWRC,5.0,2012-12-27
1051754,A12E0Y0J6584RT,B007JFXWRC,4.0,2012-12-06
1051756,A3AQO91DYWF8R0,B007JFXWRC,4.0,2013-01-17
1051758,A1GYEGLX3P2Y7P,B007JFXWRC,4.0,2012-11-03
1051759,A3VS2RYRGDW4HS,B007JFXWRC,4.0,2012-10-18
1051760,A2BZ16RKE13PKV,B007JFXWRC,4.0,2012-11-24
1051761,A2YKWYC3WQJX5J,B007JFXWRC,4.0,2012-12-20
1051762,AB0TLNLNOAGY4,B007JFXWRC,4.0,2012-12-20
1051763,ALQ4USPEQ9L5N,B007JFXWRC,4.0,2012-12-20
1051764,A3JHC8O59WDHFZ,B007JFXWRC,3.0,2012-10-10
1051767,A1OMHUU58XHQNG,B007JFXWRC,5.0,2012-11-18
1051768,A2BPB05QNCE00B,B007JFXWRC,1.0,2013-01-14
1051769,AMLA0B6EHD4OS,B007JFXWRC,3.0,2012-09-27
1051770,A209G57KXCBF4C,B007JFXWRC,4.0,2012-10-16
1051771,A1SXCGBJ9JW2MO,B007JFXWRC,5.0,2012-12-04
1051774,A2ZHH7AK83JB5G,B007JFXWRC,5.0,2012-11-27
1051775,A1UINGIK3UG77D,B007JFXWRC,3.0,2012-11-28
1051776,A2YW1MG1GKU8XD,B007JFXWRC,5.0,2012-11-30
1051778,A21SESEJ8E52B7,B007JFXWRC,3.0,2012-11-28
1051780,A3K91X9X2ARDOK,B007JFXWRC,5.0,2012-11-27
1051781,AKE6DXEN3GWPC,B007JFXWRC,5.0,2012-09-28
1051782,A1YVO5V1SO18DZ,B007JFXWRC,3.0,2012-11-22
1051783,A16YU3GRGCD95S,B007JFXWRC,4.0,2012-12-02
1051784,A1LJR5IS0B6ADX,B007JFXWRC,4.0,2012-11-28
1051786,A44OY8EFDM4IP,B007JFXWRC,5.0,2012-09-26
1051787,A3H7AOFQDPU0JV,B007JFXWRC,4.0,2012-10-04
